	logamplitude	logpitch	logFM	logAM2	logentropy	logpitchgoodness	logmeanfreq	logvpitch	logvFM	logventropy	logvpitchgoodness	vmeanfreq	PC1	PC1neg	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	Population	Domesticated	Template	Target
255	0.82888736	0.600093219	0.590705184	0.602181042	0.776644085	0.774682046	0.722781397	0.40783769	0.765780327	0.607956607	0.698198953	0.493139817	3.13171026	-3.13171026	-0.16128647	-0.27298747	0.010504262	0.225023208	-0.283901706	0.388142369	-0.252019791	0.292875266	-0.30802709	0.336534111	0.147067914	Chicago	Domesticated	FiltTry1_Re194_tclust.xls	FiltTry1_BL2PU2_tclust.xls
256	0.492603689	0.508127398	0.409086273	0.476320953	0.682400886	0.340053127	0.255928702	-0.146236266	0.458205536	0.439464355	0.31461167	0.121966866	0.041079353	-0.041079353	0.278902017	0.062906242	-1.020160322	-0.631754623	-0.080475966	0.530229422	0.152223956	0.610639583	-0.253463025	0.351836939	-0.156917713	Chicago	Domesticated	FiltTry1_Re194_tclust.xls	FiltTry1_NB_tclust.xls
257	0.653132208	0.571414871	0.719292137	0.599463276	0.69777095	0.67541896	0.433523825	0.276478462	0.42033755	0.518971786	0.570223016	0.350856216	1.936529521	-1.936529521	0.056088187	-0.226363131	-0.747451349	0.143734891	0.203743841	0.196875477	0.238406394	0.231193907	0.074537451	-0.335507082	-0.006696748	Chicago	Domesticated	FiltTry1_Re194_tclust.xls	FiltTry1_OR286BK100_tclust.xls
258	0.876036734	0.754685788	0.855931492	0.775415459	0.943310473	0.830075669	0.702595	0.636118654	0.790951582	0.814726042	0.734239337	0.664571822	4.493421641	-4.493421641	0.014702259	0.145324155	-0.396267404	0.047143593	-0.141100883	0.285118967	0.058966126	0.222712708	0.093117195	-0.079164143	0.049552797	Chicago	Domesticated	FiltTry1_Re194_tclust.xls	FiltTry1_Pi4_tclust.xls
259	0.719183483	0.545010559	0.65975553	0.474256128	0.920317816	0.723250557	0.47484805	0.379693549	0.51050413	0.487663415	0.5494338	0.426829874	2.239619902	-2.239619902	-0.017084824	-0.006862537	-0.702319538	0.336657263	-0.070360229	0.961222266	-0.096211884	0.0957434	0.156270067	-0.16954345	0.183532803	Chicago	Domesticated	FiltTry1_Re194_tclust.xls	FiltTry1_Pi9BK12_tclust.xls
260	0.871927072	0.950839902	0.921146275	0.892075508	0.982401096	0.886727427	0.82475584	0.642505009	0.856600803	0.874660559	0.794412229	0.89074862	5.446885425	-5.446885425	0.196118494	0.110080072	-0.228082743	-0.383158241	0.147780455	0.163562961	0.078924898	-0.187002694	0.063385318	0.061686935	0.002881556	Chicago	Domesticated	FiltTry1_Re194_tclust.xls	FiltTry1_RB200_tclust.xls
261	0.8526055	0.673863347	0.781171468	0.594313865	0.969445074	0.778719988	0.70709271	0.442422989	0.6195016	0.549504897	0.612894307	0.451666401	3.311635485	-3.311635485	-0.235261826	-0.180890326	-0.215890199	0.110574086	0.102718969	0.9747838	0.056316483	0.358694369	0.19757796	-0.105108332	0.131419187	Chicago	Domesticated	FiltTry1_Re194_tclust.xls	FiltTry1_YE93_tclust.xls
262	0.565734427	0.534772082	0.593452085	0.611004907	0.447629551	0.527158294	0.559022366	0.22385823	0.373026364	0.334766097	0.538060567	0.446376702	1.294635437	-1.294635437	0.106402751	-0.293599925	0.092305219	0.079623512	0.309861704	-0.240061981	0.37437876	-0.24955389	-0.065160478	0.017425722	-0.207791601	Chicago	Domesticated	FiltTry1_YE93_tclust.xls	FiltTry1_BL2PU2_tclust.xls
263	0.423863682	0.355870933	0.557325716	0.529857315	0.493646743	0.456837576	0.432383006	0.254986046	0.379183622	0.35028285	0.464957214	0.293263021	0.578236684	-0.578236684	0.493123273	-0.137253367	-0.178987346	0.355286101	-0.148551311	-0.042735808	0.418167871	0.063657454	0.031758927	-0.119284206	-0.205750753	Chicago	Domesticated	FiltTry1_YE93_tclust.xls	FiltTry1_NB_tclust.xls
264	0.41894984	0.025826438	0.41985014	0.204406534	0.372612578	0.450787099	0.35065972	-0.081464695	0.319397789	0.075492491	0.505749499	0.111508823	-1.065893771	1.065893771	0.012725873	-1.018673976	-0.19742184	0.886487135	-0.65424031	0.335812955	-0.029725138	-0.008778728	-0.002903094	0.023230816	-0.285811401	Chicago	Domesticated	FiltTry1_YE93_tclust.xls	FiltTry1_OR286BK100_tclust.xls
265	0.649161565	0.570296723	0.622254842	0.642223487	0.788110307	0.672610902	0.699057805	0.227527954	0.507825559	0.659021985	0.667445212	0.565608917	2.666214518	-2.666214518	0.206565607	-0.298776117	-0.070770388	-0.279682	-0.208431625	0.377188178	-0.027948661	-0.107675701	-0.414691889	-0.277973652	-0.149815135	Chicago	Domesticated	FiltTry1_YE93_tclust.xls	FiltTry1_Pi4_tclust.xls
266	0.367489513	0.246479293	0.567291631	0.325376903	0.254910066	0.547590214	0.322786418	-0.07589745	0.423548768	0.309799596	0.405843399	0.105289985	-0.471040939	0.471040939	0.381935524	-1.004240625	-0.471030863	0.332017394	-0.311126408	-0.411928944	-0.049058944	0.368097019	0.31726558	-0.002018636	0.004832248	Chicago	Domesticated	FiltTry1_YE93_tclust.xls	FiltTry1_Pi9BK12_tclust.xls
267	0.922226746	0.713788233	0.776760028	0.856545844	0.778000495	0.762552906	0.842722899	0.720187668	0.725268331	0.712289064	0.74753251	0.732007344	4.404401468	-4.404401468	-0.218794478	0.227036999	0.353556209	0.185815951	-0.056333638	-0.081064625	0.294455939	-0.040846623	-0.135253054	0.004950835	-0.019146845	Chicago	Domesticated	FiltTry1_YE93_tclust.xls	FiltTry1_RB200_tclust.xls
268	0.518347061	0.310582446	0.458951802	0.386472193	0.521269946	0.458312275	0.311222314	-0.134387292	0.159773705	0.076010096	0.326676131	0.090024462	-0.72706153	0.72706153	-0.215151525	-0.573496082	-0.52063796	0.148271895	0.214212076	0.591573345	0.449057157	0.09140196	-0.028968307	-0.105339035	0.043252563	Chicago	Domesticated	FiltTry1_YE93_tclust.xls	FiltTry1_Re194_tclust.xls
269	0.457405835	0.599616399	0.441499409	0.692763244	0.565423852	0.489903148	0.648324531	0.287924501	0.669591538	0.575867107	0.424623294	0.320679719	1.655540969	-1.655540969	0.794610115	0.120414459	0.257652126	-0.358066074	-0.107011023	-0.127370512	0.260273106	0.542404252	-0.414995245	0.485527065	0.078218713	Macquarie	Wild	Filtered_SecondRun_WB140_tclust.xls	Filtered_SecondRun_WB154_tclust.xls
270	0.748318376	0.345770803	0.441138107	0.353342148	0.503676393	0.422530188	0.505394889	-0.077079646	0.345032067	0.416482708	0.40153683	0.18530495	0.21338675	-0.21338675	-0.654511856	-0.334875735	-0.060173702	-0.201399691	-0.290491785	0.309842665	-0.251097306	0.448409443	-0.176666135	-0.057065923	-0.154620956	Macquarie	Wild	Filtered_SecondRun_WB140_tclust.xls	Filtered_ThirdRun_WB144_tclust.xls
271	0.525908644	0.533264714	0.579581614	0.505198901	0.487450462	0.590986784	0.475527477	0.281736112	0.533889692	0.603793245	0.508721155	0.435313846	1.519961772	-1.519961772	0.448765383	-0.087822586	-0.306353188	0.025894516	-0.127123242	-0.349857981	-0.25473411	0.094830212	0.050209044	-0.001005314	-0.013347745	Macquarie	Wild	Filtered_SecondRun_WB140_tclust.xls	Filtered_ThirdRun_WB152_tclust.xls
272	0.595118085	0.473173448	0.395123727	0.490883719	0.438390278	0.439340212	0.522396847	0.323204657	0.433390443	0.472533331	0.42946551	0.358157846	0.866410893	-0.866410893	0.10920198	0.300306037	0.193549727	0.134789479	-0.065177473	-0.211174644	-0.140183065	0.139920888	-0.248931298	0.155155548	-0.035794483	Macquarie	Wild	Filtered_SecondRun_WB140_tclust.xls	Filtered_ThirdRun_WB157_tclust.xls
273	0.368304553	0.55019169	0.348336675	0.450879475	0.499128981	0.595501959	0.611458822	0.21576857	0.57923244	0.508838345	0.52585487	0.329565381	1.109793962	-1.109793962	0.916905327	-0.309346613	0.208320579	0.03705006	-0.03288909	0.003186	-0.465316918	0.218104233	-0.49818875	0.387328076	0.114013238	Macquarie	Wild	Filtered_SecondRun_WB140_tclust.xls	Filtered_ThirdRun_Wb158_tclust.xls
274	0.12635292	0.387469669	0.132518728	0.291121202	0.363255151	0.206503949	0.44294297	-0.315130081	0.408076579	0.344182007	0.099619483	-0.031222499	-1.637473719	1.637473719	1.119128213	-0.245005016	0.165719076	-0.874032914	-0.185338448	0.233022797	-0.24117967	0.71630473	-0.430491184	0.589717806	0.024206287	Macquarie	Wild	Filtered_SecondRun_WB140_tclust.xls	Filtered_ThirdRun_WB159_tclust.xls
275	0.575033941	0.630524914	0.788333307	0.682760077	0.671842808	0.706974504	0.694593808	0.557493837	0.782810782	0.632367843	0.607242252	0.571398395	3.183569059	-3.183569059	0.670080997	-0.129808792	0.060867515	0.168620295	-0.197922133	-0.130917119	0.167415613	0.141672738	0.340749454	0.176736424	-0.003737959	Macquarie	Wild	Filtered_SecondRun_WB154_tclust.xls	Filtered_SecondRun_WB140_tclust.xls
276	0.562325823	-0.131318065	0.260886786	0.133581281	-0.020584203	0.095566992	0.246175715	-0.474764561	0.095558623	0.269319796	-0.14468914	0.104367877	-3.033000357	3.033000357	-0.8517853	-0.178941701	0.162994722	-0.616507969	-1.173022647	-0.640409664	-0.162615186	0.096606709	0.395431259	-0.21785659	0.130822855	Macquarie	Wild	Filtered_SecondRun_WB154_tclust.xls	Filtered_ThirdRun_WB144_tclust.xls
277	0.413277365	0.530671701	0.710266547	0.698290074	0.541703261	0.546907609	0.462119048	0.216845357	0.739934412	0.60439062	0.366857107	0.543981488	1.858236809	-1.858236809	0.882512591	-0.065018402	-0.452789892	-0.483839933	-0.478552618	-0.482504563	0.451128375	-0.011049596	0.415525205	0.335700678	0.072105432	Macquarie	Wild	Filtered_SecondRun_WB154_tclust.xls	Filtered_ThirdRun_WB152_tclust.xls
278	0.397548545	0.243601784	0.629249234	0.463605886	0.370481856	0.429764823	0.463091533	0.162133635	0.556530613	0.363855325	0.298847783	0.332498293	0.325457574	-0.325457574	0.518989258	-0.332666202	0.039780063	0.117610325	-0.69575315	-0.330426462	0.35644124	0.103004981	0.597099537	0.1396847	-0.050033291	Macquarie	Wild	Filtered_SecondRun_WB154_tclust.xls	Filtered_ThirdRun_WB157_tclust.xls
279	0.211966031	0.133073833	0.448687919	0.129855699	0.228567163	0.393906714	0.596460206	-0.101365642	0.311247655	0.022137149	0.142296036	0.110051497	-1.505047474	1.505047474	0.607188567	-1.022410192	0.872500958	0.209089072	-0.33158586	0.254249078	-0.069398323	0.048900129	0.670370422	0.11572936	0.123845712	Macquarie	Wild	Filtered_SecondRun_WB154_tclust.xls	Filtered_ThirdRun_Wb158_tclust.xls
280	0.022480927	-0.211440487	0.181727452	0.041531417	0.063531577	0.041420078	0.109763979	-0.32323289	0.046789322	0.109200966	-0.188942194	-0.066172086	-4.076458283	4.076458283	0.771055996	-0.098492358	-0.028944626	-0.037861842	-1.085340043	-0.189589265	0.05908708	0.117904979	0.468637644	-0.251439603	0.109212613	Macquarie	Wild	Filtered_SecondRun_WB154_tclust.xls	Filtered_ThirdRun_WB159_tclust.xls
281	0.839074268	0.649524182	0.698502426	0.606531107	0.62152747	0.573877666	0.664629624	0.479438143	0.553654523	0.641813442	0.536332131	0.626913738	2.781967648	-2.781967648	-0.307384517	0.337441197	0.146941434	-0.109562617	0.000680319	-0.133694793	-0.112641965	-0.063610433	0.228518362	-0.050727097	-0.131732087	Macquarie	Wild	Filtered_ThirdRun_WB144_tclust.xls	Filtered_SecondRun_WB140_tclust.xls
282	0.939797283	0.464248493	0.408892665	0.595427734	0.304251867	0.335783233	0.434073629	0.215283316	0.296936976	0.586447517	0.250098658	0.389080692	0.709268672	-0.709268672	-1.069319023	0.805354992	0.043827563	-0.417437129	-0.095361269	-0.777206526	0.051211087	0.21976917	-0.1984298	-0.075495456	0.096810479	Macquarie	Wild	Filtered_ThirdRun_WB144_tclust.xls	Filtered_SecondRun_WB154_tclust.xls
283	0.869797159	0.656251864	0.679671764	0.651478155	0.676896528	0.652241447	0.619619864	0.454124785	0.642475887	0.57607596	0.553700203	0.609459122	2.922536061	-2.922536061	-0.370349505	0.206949995	-0.095992527	-0.009071128	-0.017195365	-0.000996174	0.030438879	-0.045238811	0.13361961	0.214231403	0.067620395	Macquarie	Wild	Filtered_ThirdRun_WB144_tclust.xls	Filtered_ThirdRun_WB152_tclust.xls
284	0.980738206	0.533164713	0.589639988	0.46784753	0.508504799	0.541944551	0.553470452	0.285434398	0.411219531	0.459364751	0.419473095	0.442848227	1.599308098	-1.599308098	-1.075902289	0.17550083	0.043657659	0.017720608	0.07721944	-0.02697072	-0.204385212	0.089384595	0.225436407	-0.005438065	0.075334827	Macquarie	Wild	Filtered_ThirdRun_WB144_tclust.xls	Filtered_ThirdRun_WB157_tclust.xls
285	0.949757556	0.532118854	0.402202397	0.489882758	0.406333722	0.421636385	0.437454485	0.304395107	0.357394491	0.602156419	0.379333598	0.410036003	1.10693696	-1.10693696	-0.969460562	0.741329441	-0.10354292	-0.112964696	0.005932409	-0.457735854	-0.394204396	0.205457032	-0.223589021	0.006433312	0.045287112	Macquarie	Wild	Filtered_ThirdRun_WB144_tclust.xls	Filtered_ThirdRun_Wb158_tclust.xls
286	0.766710108	0.158332597	0.141223116	0.25292478	0.000441682	-0.02538387	0.137626888	-0.473877172	-0.143270275	0.179182482	-0.227597522	0.132572835	-3.118598515	3.118598515	-1.510183624	0.60723829	-0.076433245	-1.040960089	-0.125606318	-0.616082117	0.059885125	-0.09708447	0.05397205	-0.098637799	0.137483261	Macquarie	Wild	Filtered_ThirdRun_WB144_tclust.xls	Filtered_ThirdRun_WB159_tclust.xls
287	0.463344643	0.481928244	0.530265216	0.570249039	0.327491036	0.712276491	0.500625766	-0.083712123	0.458527726	0.663719596	0.375889667	0.409808128	1.021388164	-1.021388164	0.4294751	-0.708686797	-0.281510617	-0.645316113	-0.219540168	-0.782146324	-0.193678852	0.046132799	-0.198690271	-0.186110644	0.483520554	Macquarie	Wild	Filtered_ThirdRun_WB152_tclust.xls	Filtered_SecondRun_WB140_tclust.xls
288	0.288770822	0.479410026	0.389823633	0.72122334	0.378586926	0.357483353	0.527868692	0.000637275	0.647471483	0.684360943	0.165979818	0.47099585	0.74373973	-0.74373973	1.104602426	0.247018541	0.115187423	-1.201628184	-0.653698118	-0.783700583	0.351782667	0.102851979	-0.263276504	0.465646743	0.215089822	Macquarie	Wild	Filtered_ThirdRun_WB152_tclust.xls	Filtered_SecondRun_WB154_tclust.xls
289	0.717975888	0.26733153	0.39852678	0.485680698	0.412830529	0.465238539	0.555057331	-0.081323193	0.483432542	0.377507399	0.261438606	0.318712455	0.289327429	-0.289327429	-0.553027951	-0.327711224	0.242863137	-0.373705768	-0.675805088	-0.050672785	0.116805348	0.151663304	-0.151197549	0.284802881	0.28959504	Macquarie	Wild	Filtered_ThirdRun_WB152_tclust.xls	Filtered_ThirdRun_WB144_tclust.xls
290	0.544056302	0.683074026	0.667991769	0.546751958	0.467007275	0.50044674	0.59013392	0.27510428	0.63909471	0.78701306	0.422151316	0.574722776	2.108221285	-2.108221285	0.562553216	0.178547436	-0.027869012	-0.68138309	-0.129594079	-0.625620642	-0.399801008	0.119563346	0.35116436	0.097144013	-0.169140689	Macquarie	Wild	Filtered_ThirdRun_WB152_tclust.xls	Filtered_ThirdRun_WB157_tclust.xls
291	0.100767306	0.128220496	0.357683573	0.360080617	0.08808616	0.373859325	0.609086224	-0.37072671	0.63336444	0.642954369	0.147027781	0.329519432	-0.774729091	0.774729091	1.236691409	-0.946602271	0.612838322	-1.073784472	-1.434982903	-0.992743589	-0.411150575	0.172342508	0.009205857	0.263722534	0.130414502	Macquarie	Wild	Filtered_ThirdRun_WB152_tclust.xls	Filtered_ThirdRun_Wb158_tclust.xls
292	0.178827199	0.416755408	0.194876756	0.44375111	0.218314544	0.256796809	0.345520449	-0.298699318	0.434367628	0.337277723	0.011875724	0.237932758	-1.342103625	1.342103625	0.946893625	-0.058910197	-0.03537438	-1.076257815	-0.200364545	-0.492128305	0.080250286	0.035778465	-0.202791624	0.725907295	0.303131711	Macquarie	Wild	Filtered_ThirdRun_WB152_tclust.xls	Filtered_ThirdRun_WB159_tclust.xls
293	0.756370704	0.204294437	0.341658036	0.363659346	0.297685185	0.325125306	0.398314366	0.129503336	0.228017149	0.227904649	0.279426237	0.148403558	-0.656115042	0.656115042	-0.855632533	0.144940504	0.187035092	0.405491448	-0.259697839	-0.119367814	0.09539842	0.269827263	-0.081263808	0.000471331	0.016693444	Macquarie	Wild	Filtered_ThirdRun_WB157_tclust.xls	Filtered_SecondRun_WB140_tclust.xls
294	0.646130155	0.220419208	0.419223651	0.566802728	0.387595063	0.433044367	0.363826861	0.0575257	0.591769638	0.487949307	0.385211512	0.199455479	0.331504617	-0.331504617	-0.20536269	-0.122477969	-0.378382141	0.062887751	-0.891880214	-0.452170221	0.285681682	0.565930339	-0.289872729	0.332405855	0.058728238	Macquarie	Wild	Filtered_ThirdRun_WB157_tclust.xls	Filtered_SecondRun_WB154_tclust.xls
295	0.876400117	0.016166988	0.381787804	0.154222175	0.553022719	0.604138648	0.275484288	-0.358678578	0.186251269	0.137391999	0.362784002	0.103352137	-0.958539149	0.958539149	-1.492563901	-1.009537	-0.754424456	0.372847425	-0.731704156	0.909309666	-0.29854887	0.063603316	-0.136750838	-0.272310318	0.348251431	Macquarie	Wild	Filtered_ThirdRun_WB157_tclust.xls	Filtered_ThirdRun_WB144_tclust.xls
296	0.814220254	0.55487381	0.709515138	0.583857475	0.703896924	0.683362614	0.533913123	0.430537598	0.763554029	0.610078315	0.513219864	0.513033824	2.701522317	-2.701522317	-0.182221583	0.076017936	-0.410728135	0.136080283	-0.41840532	0.075208889	-0.048728097	0.256207438	0.352910895	0.287363601	0.188244323	Macquarie	Wild	Filtered_ThirdRun_WB157_tclust.xls	Filtered_ThirdRun_WB152_tclust.xls
297	0.32692574	0.035929023	0.331769706	0.259246078	0.374591902	0.612433804	0.474259286	-0.141106496	0.475620962	0.341510437	0.400540612	0.224499377	-0.556955372	0.556955372	0.502003365	-1.096859371	0.02479359	0.332227793	-1.120637711	0.093786308	-0.373413346	0.009674163	-0.256344229	0.034002634	0.32782878	Macquarie	Wild	Filtered_ThirdRun_WB157_tclust.xls	Filtered_ThirdRun_Wb158_tclust.xls
298	0.639941932	-0.00826516	0.133360593	0.28574857	0.304415882	0.249557351	0.387921347	-0.341234594	0.356528499	0.216448751	0.121488011	-0.063260858	-1.876232551	1.876232551	-0.73174458	-0.367278194	0.153449351	-0.190385498	-1.038998575	0.214603159	0.035587514	0.710021562	-0.472616007	0.395260361	0.217544499	Macquarie	Wild	Filtered_ThirdRun_WB157_tclust.xls	Filtered_ThirdRun_WB159_tclust.xls
299	0.319733991	0.242345822	0.452918424	0.330518036	0.469621038	0.415945372	0.571158093	0.046325133	0.425780495	0.328454998	0.295062499	0.276270032	-0.136731027	0.136731027	0.671239722	-0.432535932	0.385886403	-0.029128809	-0.584570459	0.297269766	-0.035743008	0.059127008	0.180033932	0.020057894	-0.024748355	Macquarie	Wild	Filtered_ThirdRun_Wb158_tclust.xls	Filtered_SecondRun_WB140_tclust.xls
300	0.148714778	0.075443509	0.207110303	0.174749851	0.257240361	0.090418106	0.480206831	-0.229171912	0.02271643	-0.082964463	-0.107193823	0.234364067	-2.711821562	2.711821562	0.54073717	-0.108067816	0.937221342	-0.388917177	-0.316708139	0.470370823	0.307029062	-0.621196693	0.32288686	0.037608776	0.04566853	Macquarie	Wild	Filtered_ThirdRun_Wb158_tclust.xls	Filtered_SecondRun_WB154_tclust.xls
301	0.740937682	0.040173148	0.031731555	0.003483811	0.042679551	-0.06098819	0.144615886	-0.28396889	-0.02616806	0.137823022	-0.162871611	0.063417814	-3.417652515	3.417652515	-1.369110312	0.758702907	0.128793323	-0.322880876	-0.507137036	-0.207777869	-0.5711219	0.077341171	0.145875347	0.147867326	0.018510682	Macquarie	Wild	Filtered_ThirdRun_Wb158_tclust.xls	Filtered_ThirdRun_WB144_tclust.xls
302	0.237076111	0.16049261	0.419327575	0.386891919	0.273165865	0.379299775	0.363061094	-0.088934416	0.538864511	0.417540117	0.117453871	0.360470213	-0.688548071	0.688548071	0.851830533	-0.275997951	-0.082405545	-0.387592392	-1.049409465	-0.507313474	0.055066258	-0.120093285	0.351640271	0.287113681	0.255659881	Macquarie	Wild	Filtered_ThirdRun_Wb158_tclust.xls	Filtered_ThirdRun_WB152_tclust.xls
303	0.291631923	0.202472915	0.441272645	0.146722772	0.342476469	0.446031487	0.481660089	-0.064783996	0.315553077	0.208809086	0.280245822	0.352887738	-0.795982122	0.795982122	0.526633591	-0.697896471	0.271564501	0.119007383	-0.46388497	0.200762545	-0.438718909	-0.440015385	0.441945082	-0.021892292	-0.00259602	Macquarie	Wild	Filtered_ThirdRun_Wb158_tclust.xls	Filtered_ThirdRun_WB157_tclust.xls
304	0.030461494	-0.038758693	-0.017348901	-0.192608564	-0.048518116	-0.228736861	0.267687165	-0.607097836	-0.248904181	-0.054168478	-0.41408001	-0.086844933	-5.351548507	5.351548507	0.413625231	0.10665614	0.846011545	-0.911190152	-0.29710378	0.189857074	-0.481560991	-0.116645799	0.466494097	-0.14443638	-0.128266563	Macquarie	Wild	Filtered_ThirdRun_Wb158_tclust.xls	Filtered_ThirdRun_WB159_tclust.xls
305	0.414340286	0.598617993	0.582273628	0.476668438	0.652822436	0.457509426	0.608646021	0.314961857	0.562950279	0.486358776	0.439032588	0.393057062	1.48090016	-1.48090016	0.838161385	0.061190375	0.121691998	-0.159968964	0.033040346	0.345616395	-0.059149653	0.198432909	0.218812156	0.205467375	-0.233407156	Macquarie	Wild	Filtered_ThirdRun_WB159_tclust.xls	Filtered_SecondRun_WB140_tclust.xls
306	0.317833499	0.179480955	0.286685274	0.343577741	0.355850221	0.22429969	0.336979846	0.098573941	0.162404816	0.292245377	0.132070163	0.257172381	-1.253038267	1.253038267	0.483396141	0.423677526	0.115644445	0.004492767	-0.43827834	-0.017609853	0.150479646	-0.165119774	-0.003813274	-0.20131	0.001111773	Macquarie	Wild	Filtered_ThirdRun_WB159_tclust.xls	Filtered_SecondRun_WB154_tclust.xls
307	0.644423428	-0.101507413	0.243780508	0.017851707	0.129133066	0.033246952	0.06351022	-0.441462767	-0.044389944	0.027327169	-0.055569397	0.169172876	-3.340466169	3.340466169	-1.231637713	0.063786061	-0.372973034	-0.175704088	-0.801794415	-0.005515828	-0.183545511	-0.428886014	0.483387243	-0.129715781	-0.17443709	Macquarie	Wild	Filtered_ThirdRun_WB159_tclust.xls	Filtered_ThirdRun_WB144_tclust.xls
308	0.469326749	0.576434909	0.625727271	0.523908772	0.591974538	0.511646495	0.443321321	0.362025659	0.602684089	0.547280148	0.421404997	0.448525193	1.574807954	-1.574807954	0.70209147	0.223285918	-0.390568757	-0.037581467	-0.101335892	-0.07687356	-0.006208562	0.108290778	0.355311327	0.202372004	-0.059848077	Macquarie	Wild	Filtered_ThirdRun_WB159_tclust.xls	Filtered_ThirdRun_WB152_tclust.xls
309	0.455267739	0.364424827	0.457382523	0.37266492	0.540862224	0.455399161	0.46965846	0.184842418	0.432613136	0.382944861	0.350685109	0.35170098	0.402801109	-0.402801109	0.412245784	-0.01663553	-0.033977585	0.092848605	-0.338937045	0.271638552	-0.128190117	-0.024505975	0.122691088	0.070824492	0.015924927	Macquarie	Wild	Filtered_ThirdRun_WB159_tclust.xls	Filtered_ThirdRun_WB157_tclust.xls
310	0.266407485	0.401914429	0.378377109	0.199080754	0.356701199	0.237286729	0.507040417	0.161047319	0.255759705	0.332018575	0.23012236	0.224258289	-0.739258449	0.739258449	0.802980069	0.171291848	0.49945176	-0.056275227	0.063481371	0.127064644	-0.437638635	0.117123828	0.308756155	-0.033360385	-0.305549379	Macquarie	Wild	Filtered_ThirdRun_WB159_tclust.xls	Filtered_ThirdRun_Wb158_tclust.xls
