	logamplitude	logpitch	logFM	logAM2	logentropy	logpitchgoodness	logmeanfreq	logvpitch	logvFM	logventropy	logvpitchgoodness	vmeanfreq	PC1	PC1neg	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	batch	Population	batchpop	Template	Target
127	0.951373706	0.91116916	0.825727935	0.694114951	0.557818545	0.939009303	0.854500737	0.142053909	0.538001844	0.540160337	0.771814777	0.467629485	3.54819518	-3.54819518	-0.720908685	-1.209540412	0.159121155	-0.344246444	1.020435265	-0.1744832	-0.137747943	0.253030455	-0.124957625	-0.007249073	0.119209472	ECU	TGC	ECU-TGC	filtered_NewRunDP99_tclust	filtered_NewRunLP87_tclust
128	0.611116348	0.523696916	0.633361172	0.618049335	0.687376308	0.604745394	0.549758812	0.438300917	0.624120001	0.587192336	0.603854661	0.472173928	2.311877082	-2.311877082	0.364129695	0.062370737	-0.257105376	0.246869267	-0.285272026	0.07182135	0.107348432	0.145559003	-0.046068378	0.052214388	-0.120251217	ECU	TGC	ECU-TGC	filtered_NewRunDP99_tclust	filtered_NewRunPU167_tclust
129	0.979389247	0.746541055	0.895627114	0.699390424	0.633438807	0.838070121	0.797105272	0.500385583	0.719338513	0.594746843	0.725671694	0.501823004	3.841807953	-3.841807953	-0.604154763	-0.529176327	0.155785455	0.22238164	0.31404105	-0.161659107	0.06388913	0.426212809	0.323003413	0.0789176	0.028563205	ECU	TGC	ECU-TGC	filtered_NewRunDP99_tclust	filtered_NewRunPU170_tclust
130	0.612159625	0.648078645	0.789555352	0.538090285	0.589941023	0.762433849	0.633619053	0.414113143	0.616119012	0.459764907	0.670547141	0.594773849	2.685889969	-2.685889969	0.306617172	-0.548370473	-0.078747453	0.347195047	0.218523791	-0.058141607	-0.115479644	-0.276700392	0.424098509	0.091921458	-0.068747481	ECU	TGC	ECU-TGC	filtered_NewRunDP99_tclust	filtered_SameEarlierALP68_tclust
131	0.876617205	0.651958505	0.704441901	0.601785337	0.529995017	0.729895655	0.734913758	0.463664176	0.609480022	0.556142001	0.779158793	0.542765297	3.049909862	-3.049909862	-0.450489495	-0.38574709	0.250348805	0.407556727	0.193098187	-0.290368169	-0.236318381	0.057570758	-0.065992493	0.093025264	-0.202361296	ECU	TGC	ECU-TGC	filtered_NewRunDP99_tclust	filtered_SameEarlierALP75_tclust
132	0.982955213	0.394198695	0.603663907	0.572092878	0.288043153	0.544651853	0.419044253	-0.03484254	0.253241282	0.455008927	0.43244639	0.530245509	0.98045789	-0.98045789	-1.417700123	-0.268220441	-0.313765711	-0.294068645	-0.11344818	-0.768610977	0.110071964	-0.403798542	0.005933119	-0.292650463	0.02236637	ECU	TGC	ECU-TGC	filtered_NewRunLP47_tclust	filtered_NewRunDP99_tclust
133	0.700919169	0.536915251	0.579939035	0.547251705	0.442023177	0.468294012	0.728658605	0.353511779	0.423069593	0.504478231	0.473207351	0.543418563	1.73607642	-1.73607642	-0.161259053	0.106674809	0.697488699	-0.11747645	0.021469523	-0.284498248	-0.051362267	-0.156793636	0.071904558	-0.066723837	-0.216127773	ECU	TGC	ECU-TGC	filtered_NewRunLP47_tclust	filtered_NewRunLP49_tclust
134	1.089571107	0.762297018	0.864438076	0.751446576	0.832561008	0.912018046	0.84340933	0.729718776	0.747397921	0.753277874	0.764607916	0.739743569	4.834866432	-4.834866432	-0.670761134	0.043611705	0.154312796	0.284459566	0.025884705	0.10120862	-0.110455814	0.050447914	0.145621196	-0.108346895	0.206135129	ECU	TGC	ECU-TGC	filtered_NewRunLP47_tclust	filtered_NewRunLP74_tclust
135	1.006466038	0.819554193	0.804184594	0.854183828	0.920371567	0.835437614	0.868469422	0.773793987	0.787597423	0.820312035	0.79956022	0.807234159	5.120881129	-5.120881129	-0.285840153	0.352156276	0.181112321	0.074232042	-0.01128409	0.167870335	0.042573463	-0.031252605	-0.162692479	0.001235189	0.031458348	ECU	TGC	ECU-TGC	filtered_NewRunLP47_tclust	filtered_NewRunLP85_tclust
136	0.816404486	0.747641198	0.870066132	0.681157888	0.456789261	0.867997578	0.95473965	0.200383456	0.458681804	0.69840305	0.666767651	0.705926093	3.483193503	-3.483193503	-0.345062727	-0.998337856	0.69251418	-0.586735636	0.419285615	-0.586313002	-0.210070043	-0.286919038	0.135635686	-0.527444644	0.065801235	ECU	TGC	ECU-TGC	filtered_NewRunLP47_tclust	filtered_NewRunLP87_tclust
137	1.154489138	0.543210087	0.681669665	0.632433971	0.831249703	0.569396071	0.618670777	0.229859905	0.546622255	0.605303332	0.529248149	0.64272119	2.878631479	-2.878631479	-1.38398002	0.266696027	-0.264094165	-0.411754684	-0.417034233	0.497585871	0.06339293	-0.097321536	0.011547817	-0.031358314	-0.099629971	ECU	TGC	ECU-TGC	filtered_NewRunLP47_tclust	filtered_NewRunPU167_tclust
138	0.946648605	0.774837913	0.866160354	0.754555836	0.845633224	0.886497407	0.896999428	0.685953073	0.73038335	0.724086653	0.793979568	0.722415718	4.724273781	-4.724273781	-0.25777797	-0.141611804	0.304074634	0.206614387	0.1074368	0.203955531	-0.035679314	0.015530399	0.083959635	-0.130231841	0.053083702	ECU	TGC	ECU-TGC	filtered_NewRunLP47_tclust	filtered_NewRunPU170_tclust
139	1.165273165	0.58445596	0.738803763	0.59505027	0.70173761	0.660988356	0.641765105	0.077023448	0.461391181	0.570248263	0.386977546	0.727373406	2.674918618	-2.674918618	-1.562906185	-0.036142559	-0.15009606	-0.786607221	-0.194477892	0.233593672	-0.03735956	-0.41158773	0.341128241	-0.154982618	0.260339732	ECU	TGC	ECU-TGC	filtered_NewRunLP47_tclust	filtered_SameEarlierALP68_tclust
140	0.886831272	0.592526805	0.747479706	0.682390585	0.495433847	0.659604374	0.710840631	0.354193121	0.478577075	0.641430301	0.536888175	0.706600015	2.821868307	-2.821868307	-0.58910197	-0.05132711	0.282656812	-0.269577759	-0.04837488	-0.53759769	0.055061865	-0.341988117	0.181624328	-0.279434522	0.020063006	ECU	TGC	ECU-TGC	filtered_NewRunLP47_tclust	filtered_SameEarlierALP75_tclust
141	0.581842828	0.591325134	0.460227199	0.508670451	0.382298066	0.460516113	0.707455475	0.051131748	0.284534289	0.554917019	0.364879895	0.155710287	0.722231547	-0.722231547	0.040582263	-0.26388044	0.580474738	-0.602154328	0.425177714	-0.211822509	-0.149276968	0.710354277	-0.333583123	-0.251363246	-0.018775674	ECU	TGC	ECU-TGC	filtered_NewRunLP49_tclust	filtered_NewRunDP99_tclust
142	0.585259219	0.418371192	0.340518586	0.361442174	0.31357132	0.148719958	0.613557949	-0.048969529	0.09984438	0.388121911	0.195774814	0.288079786	-0.56590924	0.56590924	-0.309230061	0.28371032	0.793328005	-0.749322454	0.122110877	-0.067676471	-0.148911891	0.043235549	-0.124498699	-0.230359508	-0.392142478	ECU	TGC	ECU-TGC	filtered_NewRunLP49_tclust	filtered_NewRunLP47_tclust
143	0.576680159	0.67252784	0.575477729	0.549875939	0.68028502	0.67138925	0.880390775	0.28843364	0.451868816	0.649967284	0.452200239	0.459605014	2.345422248	-2.345422248	0.435950742	-0.218231426	0.725884452	-0.526182365	0.203411126	0.363669947	-0.285332269	0.214640103	-0.157199063	-0.303171949	0.227917181	ECU	TGC	ECU-TGC	filtered_NewRunLP49_tclust	filtered_NewRunLP74_tclust
144	0.671750312	0.731003771	0.722364101	0.721576436	0.738836024	0.706543979	0.705696439	0.581312656	0.665959874	0.730746847	0.667819776	0.586587884	3.472771997	-3.472771997	0.4446393	0.148592774	-0.006522728	0.023276891	0.08238458	-0.046523531	0.018293537	0.156835136	-0.057741383	-0.046149703	-0.056044259	ECU	TGC	ECU-TGC	filtered_NewRunLP49_tclust	filtered_NewRunLP85_tclust
145	0.432381024	0.460383168	0.586072544	0.494404202	0.439204966	0.669707556	0.525139756	0.224429492	0.417724562	0.528041767	0.55855416	0.286318673	1.159285905	-1.159285905	0.595759832	-0.590481598	-0.144393846	0.269176505	0.016893896	-0.301085276	-0.125982936	0.258152446	-0.09954103	-0.303995648	0.050658608	ECU	TGC	ECU-TGC	filtered_NewRunLP49_tclust	filtered_NewRunLP87_tclust
146	0.7354381	0.644399886	0.590723214	0.618890036	0.597761833	0.540450416	0.475191673	0.126996233	0.369312675	0.560707374	0.447909766	0.449458021	1.650984374	-1.650984374	-0.274599074	0.092450315	-0.454602662	-0.52008369	0.285300613	-0.053569775	0.101404443	0.023800103	-0.127529726	-0.141050792	-0.023346866	ECU	TGC	ECU-TGC	filtered_NewRunLP49_tclust	filtered_NewRunPU167_tclust
147	0.441515391	0.636649897	0.576735449	0.573923111	0.626962932	0.67706294	0.336105551	0.256824787	0.406002137	0.64390194	0.509362193	0.36397987	1.541470652	-1.541470652	0.755245295	0.004509084	-0.95905333	-0.070951708	0.279262065	-0.110246008	-0.095386095	0.164250012	-0.17728471	-0.302428327	0.18186098	ECU	TGC	ECU-TGC	filtered_NewRunLP49_tclust	filtered_NewRunPU170_tclust
148	0.936551562	0.561169273	0.667858718	0.498013971	0.461040752	0.680545668	0.555049001	0.020202711	0.504482068	0.589132479	0.402439938	0.464148585	1.79789792	-1.79789792	-0.948503135	-0.432381888	-0.243154953	-0.518488239	-0.07816055	-0.311566081	-0.330267086	0.149815951	0.270495636	-0.024369046	0.301579095	ECU	TGC	ECU-TGC	filtered_NewRunLP49_tclust	filtered_SameEarlierALP68_tclust
149	0.367488552	0.525081354	0.601230126	0.492873084	0.397729918	0.68539263	0.289025997	0.173454081	0.335438151	0.398268919	0.483931139	0.452925747	0.793644445	-0.793644445	0.674968081	-0.424258933	-0.785116176	0.230719685	0.32796931	-0.478675048	-0.007245577	-0.453567649	0.162469043	-0.181488896	0.191767734	ECU	TGC	ECU-TGC	filtered_NewRunLP49_tclust	filtered_SameEarlierALP75_tclust
150	0.470867814	0.623738482	0.818696143	0.742881501	0.363868161	0.874646555	0.501878041	0.16276487	0.352827957	0.521812652	0.684607131	0.416903818	2.064507375	-2.064507375	0.488960199	-1.123393964	-0.538499753	0.104549873	0.615101187	-0.898539962	0.426803652	-0.104181678	-0.041013937	-0.555167899	0.138750601	ECU	TGC	ECU-TGC	filtered_NewRunLP74_tclust	filtered_NewRunDP99_tclust
151	0.953637565	0.648350474	0.76198334	0.66296389	0.778411458	0.757308991	0.82271944	0.608469624	0.722926264	0.684559622	0.700337203	0.799391764	4.040661604	-4.040661604	-0.427750445	0.100645584	0.332622051	0.136054911	-0.292296291	0.144863272	-0.186967855	-0.288884867	0.133879718	0.032499634	-0.013192984	ECU	TGC	ECU-TGC	filtered_NewRunLP74_tclust	filtered_NewRunLP47_tclust
152	0.678714597	0.710575286	0.688385634	0.711948433	0.607472585	0.690013612	0.769062644	0.501125867	0.614562327	0.584295443	0.615784915	0.622558702	3.101689859	-3.101689859	0.252100808	-0.05874068	0.388210601	-0.024470161	0.221753291	-0.201684468	0.114853405	-0.114053441	-0.016378445	0.098655918	0.010206861	ECU	TGC	ECU-TGC	filtered_NewRunLP74_tclust	filtered_NewRunLP49_tclust
153	0.81944563	0.881745145	0.887113868	0.804860405	0.92521577	0.893858676	0.878881576	0.724912628	0.818013633	0.767313081	0.81682557	0.792498451	5.087088416	-5.087088416	0.281860003	-0.042961027	0.117230329	0.056139045	0.205749306	0.257079989	0.002118032	-0.083465956	0.094625884	0.03539806	0.003291721	ECU	TGC	ECU-TGC	filtered_NewRunLP74_tclust	filtered_NewRunLP85_tclust
154	0.757738096	0.582318832	0.599616582	0.520468922	0.490114105	0.745003043	0.90432163	0.449002943	0.493424691	0.511036381	0.594726158	0.539362972	2.533963767	-2.533963767	-0.189748155	-0.420410173	1.014010284	0.239152473	0.15407424	-0.087867214	-0.361277078	-0.068897726	-0.055652889	-0.118293385	0.193526191	ECU	TGC	ECU-TGC	filtered_NewRunLP74_tclust	filtered_NewRunLP87_tclust
155	0.84297887	0.788142882	0.903605822	0.706118354	0.722902344	0.7853217	0.771528678	0.651509774	0.690644171	0.681429608	0.734229845	0.741903583	4.178157097	-4.178157097	-0.052323119	-0.039050683	0.096203297	0.151584684	0.235436618	-0.123780219	-0.028971387	-0.154297492	0.406580008	-0.0766475	-0.135879337	ECU	TGC	ECU-TGC	filtered_NewRunLP74_tclust	filtered_NewRunPU167_tclust
156	0.175641387	0.064445952	0.186691191	0.10664087	0.330494354	0.235357746	0.384670839	-0.202340939	0.108671935	0.073706034	0.151450773	0.097864339	-2.35162838	2.35162838	0.602595703	-0.406020523	0.323857716	0.099300295	-0.457923081	0.528745006	-0.194852662	-0.167693129	-0.073911195	-0.062449501	-0.062942361	ECU	TGC	ECU-TGC	filtered_NewRunLP74_tclust	filtered_NewRunPU170_tclust
157	0.901225923	0.832315376	0.860198462	0.7476337	0.884833545	0.744862718	0.818376914	0.660648691	0.766900875	0.761906265	0.730789737	0.827936231	4.640012211	-4.640012211	-0.082664819	0.264841513	0.095416719	-0.136961551	0.049996082	0.212447741	-0.061244203	-0.190678567	0.234760487	0.055622013	-0.178580906	ECU	TGC	ECU-TGC	filtered_NewRunLP74_tclust	filtered_SameEarlierALP68_tclust
158	0.678855104	0.849448201	0.72961221	0.807389748	0.767397525	0.694479522	0.887362612	0.650476772	0.711246901	0.703320615	0.676873668	0.760179093	4.114038406	-4.114038406	0.534700279	0.2408214	0.543524711	-0.228430867	0.274910445	-0.007071035	0.130257195	-0.182452783	-0.086391581	0.151381943	-0.102584074	ECU	TGC	ECU-TGC	filtered_NewRunLP74_tclust	filtered_SameEarlierALP75_tclust
159	0.75391314	0.51844557	0.482355025	0.507789493	0.592108003	0.497444395	0.711013975	0.270048227	0.466356801	0.442053837	0.415951324	0.441301603	1.554526065	-1.554526065	-0.323621964	0.098706731	0.546037682	-0.160982878	-0.066732083	0.301285521	-0.076726962	0.064180319	-0.106395089	0.142850268	0.035211679	ECU	TGC	ECU-TGC	filtered_NewRunLP85_tclust	filtered_NewRunDP99_tclust
160	0.771361192	0.557442172	0.61152634	0.578887925	0.695783132	0.678610543	0.690996328	0.392766615	0.589782505	0.473471895	0.581558052	0.611048697	2.573657439	-2.573657439	-0.188621321	-0.103630564	0.187862901	0.148733457	-0.141807184	0.301574794	-0.035429641	-0.27005855	-0.014768665	0.157540712	0.087198296	ECU	TGC	ECU-TGC	filtered_NewRunLP85_tclust	filtered_NewRunLP47_tclust
161	0.595211	0.604542673	0.595772762	0.551273899	0.567143742	0.613432935	0.664221459	0.412620964	0.628991955	0.482265484	0.638059032	0.433493645	2.173486563	-2.173486563	0.352416077	-0.235043962	0.207883183	0.302014555	0.087529421	-0.01603821	-0.107665002	0.164670476	-0.054571557	0.299517899	-0.16787908	ECU	TGC	ECU-TGC	filtered_NewRunLP85_tclust	filtered_NewRunLP49_tclust
162	0.670957907	0.727545007	0.786637212	0.601450316	0.882481297	0.829516135	0.857999614	0.519852205	0.69150036	0.556647829	0.802410763	0.573736909	3.752073791	-3.752073791	0.404671777	-0.548995847	0.245136939	0.299692837	0.198587299	0.69881637	-0.13704354	0.04071718	0.040156085	0.005967302	-0.133204673	ECU	TGC	ECU-TGC	filtered_NewRunLP85_tclust	filtered_NewRunLP74_tclust
163	0.56749314	0.637210254	0.719372138	0.672000992	0.864366589	0.793927967	0.758340876	0.463315107	0.526842385	0.548931191	0.775334686	0.595724223	3.251244404	-3.251244404	0.586780314	-0.424209456	0.042788639	0.261393451	0.131997124	0.583413398	0.151666065	-0.247053501	-0.246953178	-0.305158395	-0.109997582	ECU	TGC	ECU-TGC	filtered_NewRunLP85_tclust	filtered_NewRunLP87_tclust
164	0.834169271	0.341204898	0.316127545	0.299150112	0.37842902	0.527043726	0.464055797	0.146234547	0.314554119	0.314932984	0.331436763	0.502944828	0.300387304	-0.300387304	-0.913427141	0.115219553	0.164532945	0.205672903	-0.253410829	-0.024907365	-0.572176937	-0.514536484	-0.084013226	0.151550338	0.359139192	ECU	TGC	ECU-TGC	filtered_NewRunLP85_tclust	filtered_NewRunPU167_tclust
165	0.420122836	0.52815657	0.575083136	0.510951517	0.519412743	0.669338517	0.629566134	0.276862579	0.573139982	0.438224216	0.655057975	0.452994422	1.7286699	-1.7286699	0.746697048	-0.645692658	0.111160238	0.310985077	-0.002748053	-0.060758351	-0.141411939	-0.122959906	-0.125078481	0.174165362	-0.114563895	ECU	TGC	ECU-TGC	filtered_NewRunLP85_tclust	filtered_NewRunPU170_tclust
166	1.017136245	0.746525629	0.817714155	0.753790804	0.872155203	0.764603481	0.766956699	0.322088156	0.688157285	0.683716854	0.746187993	0.625331182	4.029631535	-4.029631535	-0.692986346	-0.29756625	-0.19398258	-0.330982015	0.028770268	0.374357699	0.103616878	0.140621341	-0.103357736	0.016484298	-0.14958932	ECU	TGC	ECU-TGC	filtered_NewRunLP85_tclust	filtered_SameEarlierALP68_tclust
167	0.196986164	0.373630391	0.290844119	0.433026921	0.504402454	0.637126345	0.515786805	-0.159057145	0.458134872	-0.002007553	0.625474241	0.25243839	-0.09656814	0.09656814	0.937182986	-1.389845725	-0.039627324	0.398531716	0.115720867	0.562432861	0.187999601	-0.408794226	-0.749704229	0.685362293	0.015379505	ECU	TGC	ECU-TGC	filtered_NewRunLP85_tclust	filtered_SameEarlierALP75_tclust
168	0.620570229	0.480153076	0.571850579	0.501259151	0.155339543	0.682604949	0.647133358	-0.129144285	0.173895796	0.19960097	0.36231976	0.098035605	0.110996216	-0.110996216	-0.471347343	-1.305835527	0.505784625	-0.119049241	0.765396488	-0.516894982	0.266926058	0.34494505	-0.013308117	-0.254542747	0.408140827	ECU	TGC	ECU-TGC	filtered_NewRunLP87_tclust	filtered_NewRunDP99_tclust
169	0.640711867	0.46783976	0.586560405	0.494237641	0.46332318	0.627000962	0.686412855	0.198536156	0.360561689	0.494038245	0.464795726	0.499918817	1.486058152	-1.486058152	-0.086118524	-0.390408501	0.423694137	-0.107731813	-0.049254007	-0.136863059	-0.157378161	-0.217986951	0.027688573	-0.323724627	0.109582372	ECU	TGC	ECU-TGC	filtered_NewRunLP87_tclust	filtered_NewRunLP47_tclust
170	0.434910569	0.486018527	0.474552793	0.45879483	0.406672602	0.455690482	0.46404164	0.335285733	0.401299306	0.409345438	0.372231603	0.403865926	0.646150727	-0.646150727	0.550193681	0.214006975	0.071308089	0.166519907	0.07352305	-0.277482804	-0.054581721	-0.114481666	0.123822211	0.08335492	0.004147925	ECU	TGC	ECU-TGC	filtered_NewRunLP87_tclust	filtered_NewRunLP49_tclust
171	0.77582562	0.612297401	0.588879541	0.603033575	0.595959717	0.642318849	0.920569785	0.512553971	0.52681676	0.56090115	0.548415195	0.578668697	2.77959046	-2.77959046	-0.134894807	0.017390504	1.046480405	0.014520318	0.057124697	0.072543038	-0.135230404	-0.024141763	-0.105929815	-0.054097375	0.082597801	ECU	TGC	ECU-TGC	filtered_NewRunLP87_tclust	filtered_NewRunLP74_tclust
172	0.72715458	0.727811654	0.759429221	0.655951408	0.791713029	0.811279681	0.671128798	0.50340338	0.606029103	0.603605344	0.781677627	0.690573025	3.578517755	-3.578517755	0.170886543	-0.224428911	-0.242522226	0.238618661	0.218531582	0.221010367	-0.101435152	-0.331522453	-0.032856477	-0.082083157	-0.088329649	ECU	TGC	ECU-TGC	filtered_NewRunLP87_tclust	filtered_NewRunLP85_tclust
173	0.903090605	0.571336414	0.598564612	0.458227616	0.615735676	0.710551791	0.532702932	0.133146221	0.268188035	0.305491307	0.548029228	0.37686272	1.513087609	-1.513087609	-0.9675843	-0.478831296	-0.271034006	0.183392095	0.533794535	0.453507393	-0.105526969	-0.100900707	-0.051766449	-0.213756551	0.16984301	ECU	TGC	ECU-TGC	filtered_NewRunLP87_tclust	filtered_NewRunPU167_tclust
174	0.633970107	0.553718449	0.540120715	0.65620512	0.651950108	0.560868242	0.616539286	0.502187851	0.53389023	0.593556559	0.537525884	0.559529881	2.290326331	-2.290326331	0.29478064	0.411622275	0.121150406	0.102310141	-0.164192597	-0.018441848	0.113280753	-0.094548098	-0.228503979	-0.002725213	-0.014021406	ECU	TGC	ECU-TGC	filtered_NewRunLP87_tclust	filtered_NewRunPU170_tclust
175	0.978432576	0.490443433	0.667995325	0.580638698	0.541250305	0.646995817	0.574066885	0.016322921	0.256275764	0.313576088	0.391581025	0.654670614	1.627727532	-1.627727532	-1.30647494	-0.356244688	-0.03993212	-0.39907191	0.136074031	0.08328866	0.28922134	-0.764505923	0.209463111	-0.255451493	0.255489759	ECU	TGC	ECU-TGC	filtered_NewRunLP87_tclust	filtered_SameEarlierALP68_tclust
176	0.494113323	0.554251105	0.530178919	0.680129092	0.44138471	0.636741364	0.390671806	0.105935234	0.306767834	0.382832708	0.457140327	0.675634006	1.232947391	-1.232947391	0.287040383	-0.179549403	-0.478593859	-0.259022088	0.266169915	-0.500162262	0.377528985	-0.988676235	-0.218868025	-0.057057667	0.223741365	ECU	TGC	ECU-TGC	filtered_NewRunLP87_tclust	filtered_SameEarlierALP75_tclust
177	0.44271154	0.354055893	0.506042111	0.538960098	0.405587812	0.418285839	0.571380591	0.125610993	0.405942953	0.465344221	0.39580589	0.199394079	0.453048834	-0.453048834	0.421247718	-0.281343173	0.267782847	-0.095553835	-0.270559545	-0.237304532	0.283676869	0.475230261	-0.138220125	-0.125233914	-0.155208037	ECU	TGC	ECU-TGC	filtered_NewRunPU167_tclust	filtered_NewRunDP99_tclust
178	0.992917262	0.354913663	0.55723058	0.46255696	0.524822877	0.590802966	0.634575914	0.132711883	0.571540838	0.536439768	0.528562553	0.546321328	1.825667985	-1.825667985	-1.125340519	-0.283216209	0.150436486	-0.039609664	-0.73533117	-0.030839582	-0.361489001	-0.084524448	-0.031688174	0.11336238	-0.001128995	ECU	TGC	ECU-TGC	filtered_NewRunPU167_tclust	filtered_NewRunLP47_tclust
179	0.766103291	0.549304653	0.705769432	0.51976932	0.625600023	0.707628759	0.522597706	0.201666654	0.566079543	0.386452017	0.673255219	0.475902053	2.12104144	-2.12104144	-0.352688762	-0.641600787	-0.450057311	0.296611731	0.051732682	0.18337141	-0.023190359	-0.116921984	0.138737105	0.173815391	-0.1253102	ECU	TGC	ECU-TGC	filtered_NewRunPU167_tclust	filtered_NewRunLP49_tclust
180	0.873420789	0.660843688	0.87337567	0.615806942	0.749129843	0.916876729	0.812844406	0.532004991	0.705467164	0.608778379	0.836366497	0.754904172	4.115499548	-4.115499548	-0.25533287	-0.622214923	0.120166885	0.41573729	-0.053812926	0.143475675	-0.253080145	-0.344356657	0.250454072	-0.098711297	-0.027801385	ECU	TGC	ECU-TGC	filtered_NewRunPU167_tclust	filtered_NewRunLP74_tclust
181	0.947263626	0.504410102	0.547492762	0.531282131	0.616447487	0.643417218	0.571859997	0.524388027	0.527296363	0.607776439	0.612856676	0.54747002	2.440767377	-2.440767377	-0.701130958	0.35901455	-0.048256322	0.474090296	-0.261964549	-0.036869383	-0.357475933	-0.001679166	-0.161301757	-0.053461208	0.059091741	ECU	TGC	ECU-TGC	filtered_NewRunPU167_tclust	filtered_NewRunLP85_tclust
182	0.850590724	0.611917783	0.805693735	0.558582127	0.680436722	0.886651043	0.632819183	0.091707369	0.47576164	0.220523159	0.761418403	0.503646807	2.529129483	-2.529129483	-0.710117293	-1.314778072	-0.341175911	0.331572907	0.498017703	0.493743213	0.184608713	-0.376418165	0.132064493	0.041620709	0.022588268	ECU	TGC	ECU-TGC	filtered_NewRunPU167_tclust	filtered_NewRunLP87_tclust
183	0.956268948	0.589208594	0.679170631	0.542872105	0.643749399	0.779393525	0.638667343	0.481575068	0.533869412	0.56356612	0.695331005	0.497248476	2.861258618	-2.861258618	-0.71192092	-0.175036	-0.080592502	0.519475707	0.079228895	0.073079077	-0.306438518	0.12136476	-0.017236577	-0.139727171	0.094637595	ECU	TGC	ECU-TGC	filtered_NewRunPU167_tclust	filtered_NewRunPU170_tclust
184	0.656345227	0.537778114	0.792673002	0.623481173	0.778111857	0.580740887	0.623994537	0.211164521	0.556000636	0.575087977	0.573345805	0.676587362	2.594491941	-2.594491941	0.113487145	-0.227338657	-0.244050111	-0.385252705	-0.355065177	0.3278932	0.232698952	-0.391247332	0.287638844	-0.180228398	-0.339583711	ECU	TGC	ECU-TGC	filtered_NewRunPU167_tclust	filtered_SameEarlierALP68_tclust
185	0.913292311	0.562304981	0.76038161	0.555773153	0.713293343	0.645280676	0.526326764	0.231805725	0.671541509	0.417427757	0.694980033	0.524779597	2.566489808	-2.566489808	-0.707922439	-0.431694085	-0.543256587	0.211930224	-0.140231027	0.312449775	0.062026752	-0.040402407	0.249583546	0.354727357	-0.314911986	ECU	TGC	ECU-TGC	filtered_NewRunPU167_tclust	filtered_SameEarlierALP75_tclust
186	0.637744762	0.520930431	0.522694078	0.508007466	0.421994241	0.532598157	0.756396439	0.124241335	0.421619684	0.3835287	0.424553508	0.192672224	1.0212978	-1.0212978	-0.123886126	-0.552925003	0.715777999	-0.161879654	0.251763422	0.008700852	0.057186004	0.572032012	-0.117624939	0.067873321	0.033372322	ECU	TGC	ECU-TGC	filtered_NewRunPU170_tclust	filtered_NewRunDP99_tclust
187	0.744221866	0.495771473	0.581611978	0.512573409	0.677688923	0.510579227	0.77693972	0.246640748	0.470220298	0.387454739	0.446003084	0.509624674	1.817528685	-1.817528685	-0.308577114	-0.112663442	0.636135874	-0.188648066	-0.137655045	0.576957456	0.084785408	-0.132813948	0.087297019	0.056076865	-0.09142724	ECU	TGC	ECU-TGC	filtered_NewRunPU170_tclust	filtered_NewRunLP47_tclust
188	0.213087218	0.403019926	0.467181498	0.398835566	0.318201455	0.399242528	0.222246393	0.034468704	0.326919169	0.199369104	0.31045136	0.199172251	-0.742843013	0.742843013	0.889401264	-0.285938762	-0.583778638	0.16955959	0.213037826	-0.272065658	0.258096226	-0.051992577	0.236914181	0.219853294	-0.073524336	ECU	TGC	ECU-TGC	filtered_NewRunPU170_tclust	filtered_NewRunLP49_tclust
189	0.441892994	0.157824865	0.453664333	0.303611705	0.841754192	0.559548314	0.933715383	-0.218717112	0.37656447	0.266952914	0.386310496	0.347207812	0.565697994	-0.565697994	0.254079557	-1.216903741	1.011619501	-0.441127113	-0.91291278	1.676282371	-0.048195665	-0.156510791	-0.224773767	-0.292898539	0.045729745	ECU	TGC	ECU-TGC	filtered_NewRunPU170_tclust	filtered_NewRunLP74_tclust
190	0.587621751	0.626323038	0.598918689	0.594707592	0.572480546	0.76406415	0.612500281	0.540434618	0.578299974	0.525819416	0.730674158	0.56463769	2.615848524	-2.615848524	0.457775384	-0.199255539	-0.020313115	0.603460016	0.186018944	-0.200839951	-0.190328688	-0.223139028	-0.202467527	0.081146161	0.038140397	ECU	TGC	ECU-TGC	filtered_NewRunPU170_tclust	filtered_NewRunLP85_tclust
191	0.531876916	0.365231017	0.570643201	0.501128734	0.807616249	0.551861992	0.565625537	0.292675849	0.492405963	0.463492569	0.450388747	0.424963947	1.496258535	-1.496258535	0.396566395	-0.008982232	-0.111681487	0.120722635	-0.549634374	0.772101075	0.178792006	-0.001970191	0.035676936	-0.169214982	0.016094448	ECU	TGC	ECU-TGC	filtered_NewRunPU170_tclust	filtered_NewRunLP87_tclust
192	0.883919286	0.61116238	0.590431861	0.343274247	0.406235266	0.540443022	0.471556395	0.156024536	0.286305923	0.28518961	0.439947562	0.409947754	0.937615929	-0.937615929	-0.989807758	-0.160190111	-0.11460669	0.08849197	0.636093496	-0.03314031	-0.386534208	-0.169835941	0.381789457	0.060835691	-0.050698443	ECU	TGC	ECU-TGC	filtered_NewRunPU170_tclust	filtered_NewRunPU167_tclust
